Episode;Step;Action;Action type;Action duration;Reward
99144;2;0;Random;0.0002581477165222168;0.0
99144;3;4;Model;0.12755869701504707;176.25
99144;4;7;Random;0.0003389008343219757;3.75
99144;5;4;Model;0.0024163275957107544;188.75
99144;6;4;Model;0.002246357500553131;200.0
99144;7;4;Model;0.002154216170310974;-100.0
99144;8;6;Model;0.00204477459192276;-100.0
99144;9;6;Model;0.0027871131896972656;-100.0
99144;10;6;Model;0.002249632030725479;-100.0
99144;11;4;Model;0.0022062063217163086;-100.0
99144;12;6;Model;0.0027949251234531403;-100.0
99144;13;3;Random;0.00023679062724113464;-100.0
99144;14;6;Model;0.0020650848746299744;-100.0
99144;15;6;Model;0.002394605427980423;-100.0
99144;16;4;Model;0.0026844628155231476;-100.0
99145;1;4;Model;0.002447519451379776;140.0
99145;2;9;Random;0.00031286850571632385;0.0
99145;3;4;Model;0.13048992678523064;173.25
99145;4;4;Random;0.0003471560776233673;200.0
99145;5;4;Model;0.0023814216256141663;200.0
99145;6;9;Model;0.0019752420485019684;0.0
99145;7;9;Model;0.0019624903798103333;18.0
99145;8;4;Model;0.0018999725580215454;-100.0
99145;9;1;Random;0.00021959096193313599;-100.0
99145;10;9;Model;0.0020161978900432587;-100.0
99145;11;4;Model;0.0018992908298969269;-100.0
99145;12;9;Model;0.0018710233271121979;-100.0
99145;13;9;Model;0.0019536688923835754;-100.0
99145;14;4;Model;0.002250388264656067;-100.0
99146;1;4;Model;0.00221126526594162;140.0
99146;2;4;Model;0.0021854378283023834;180.0
99146;3;4;Model;0.0019463002681732178;200.0
99146;4;4;Model;0.0018262676894664764;200.0
99146;5;9;Model;0.13245640695095062;0.0
99146;6;0;Random;0.0003749355673789978;-5.0
99146;7;9;Model;0.0024544894695281982;14.5
99146;8;9;Model;0.002082526683807373;40.0
99146;9;9;Model;0.0020152591168880463;50.5
99146;10;4;Model;0.0019495822489261627;-100.0
99146;11;9;Model;0.0019043311476707458;-100.0
99146;12;9;Model;0.0019424818456172943;-100.0
99146;13;4;Model;0.0019597001373767853;-100.0
99146;14;9;Model;0.0019165202975273132;-100.0
99146;15;4;Model;0.0019125640392303467;-100.0
99147;1;4;Model;0.0020586103200912476;140.0
99147;2;4;Model;0.0021124817430973053;180.0
99147;3;4;Model;0.0020497851073741913;200.0
99147;4;4;Model;0.0021489448845386505;200.0
99147;5;9;Model;0.002404645085334778;0.0
99147;6;9;Model;0.13475188612937927;18.0
99147;7;9;Model;0.0028496980667114258;32.0
99147;8;9;Model;0.002328723669052124;42.0
99147;9;4;Model;0.0020902715623378754;-100.0
99147;10;9;Model;0.0024146251380443573;-100.0
99147;11;3;Random;0.00023423507809638977;-100.0
99147;12;4;Model;0.002163071185350418;-100.0
99147;13;9;Model;0.0022050142288208008;-100.0
99147;14;4;Model;0.0020626969635486603;-100.0
99148;1;4;Model;0.0021245144307613373;140.0
99148;2;4;Model;0.002123624086380005;180.0
99148;3;4;Model;0.002147834748029709;200.0
99148;4;4;Model;0.00251682847738266;200.0
99148;5;9;Model;0.002592332661151886;0.0
99148;6;9;Random;0.00026557594537734985;18.0
99148;7;9;Model;0.0021923258900642395;32.0
99148;8;9;Model;0.134918961673975;42.0
99148;9;4;Model;0.0027514472603797913;-100.0
99148;10;9;Model;0.002303488552570343;-100.0
99148;11;4;Model;0.002845432609319687;-100.0
99148;12;9;Model;0.0028091557323932648;-100.0
99148;13;4;Model;0.0027591772377490997;-100.0
99149;1;4;Model;0.0024387575685977936;140.0
99149;2;4;Model;0.0021284744143486023;180.0
99149;3;4;Model;0.002529457211494446;200.0
99149;4;4;Model;0.0020357035100460052;200.0
99149;5;9;Model;0.0020205117762088776;0.0
99149;6;9;Model;0.002047184854745865;18.0
99149;7;9;Model;0.0020157620310783386;32.0
99149;8;4;Random;0.00022586435079574585;-100.0
99149;9;9;Model;0.001988682895898819;-100.0
99149;10;9;Model;0.0019858814775943756;-100.0
99149;11;4;Model;0.1293681487441063;-100.0
99149;12;9;Model;0.0025031715631484985;-100.0
99149;13;4;Model;0.0021483376622200012;-100.0
99150;1;4;Model;0.0021624043583869934;140.0
99150;2;1;Random;0.0002611316740512848;0.0
99150;3;4;Model;0.002039831131696701;176.25
99150;4;4;Model;0.0020142458379268646;200.0
99150;5;4;Model;0.002014078199863434;200.0
99150;6;9;Model;0.0020224303007125854;0.0
99150;7;9;Model;0.0019709132611751556;18.0
99150;8;9;Model;0.001998133957386017;34.5
99150;9;4;Model;0.001932632178068161;-100.0
99150;10;9;Model;0.0019447170197963715;-100.0
99150;11;4;Model;0.0019496381282806396;-100.0
99150;12;9;Model;0.0019078738987445831;-100.0
99150;13;9;Model;0.0019217506051063538;-100.0
99150;14;4;Model;0.12946068868041039;-100.0
99151;1;4;Model;0.0022919997572898865;140.0
99151;2;4;Model;0.001939423382282257;180.0
99151;3;4;Model;0.0019524432718753815;200.0
99151;4;4;Model;0.0019302740693092346;200.0
99151;5;6;Random;0.0002587735652923584;0.0
99151;6;4;Model;0.0019365586340427399;-100.0
99151;7;6;Model;0.0022148266434669495;-100.0
99151;8;6;Model;0.0025961920619010925;-100.0
99151;9;6;Model;0.002162475138902664;-100.0
99151;10;2;Random;0.000227462500333786;-100.0
99151;11;4;Model;0.0021201185882091522;-100.0
99151;12;4;Model;0.0020901262760162354;-100.0
99152;1;4;Model;0.002128012478351593;140.0
99152;2;4;Model;0.0021483637392520905;180.0
99152;3;4;Model;0.00214279443025589;200.0
99152;4;4;Model;0.12790456041693687;200.0
99152;5;9;Model;0.002529732882976532;0.0
99152;6;9;Model;0.00230596587061882;18.0
99152;7;9;Model;0.0020830444991588593;32.0
99152;8;9;Model;0.0019955001771450043;42.0
99152;9;4;Model;0.0019424818456172943;-100.0
99152;10;9;Model;0.002099737524986267;-100.0
99152;11;4;Model;0.0020411722362041473;-100.0
99152;12;9;Model;0.001995902508497238;-100.0
99152;13;4;Random;0.00022552534937858582;-100.0
99153;1;4;Model;0.0022819265723228455;140.0
99153;2;4;Model;0.002398379147052765;180.0
99153;3;4;Model;0.0024091117084026337;200.0
99153;4;4;Model;0.0020879581570625305;200.0
99153;5;9;Model;0.002104390412569046;0.0
99153;6;6;Random;0.0002546235918998718;-10.5
99153;7;6;Model;0.13500890880823135;20.0
99153;8;6;Model;0.0027648769319057465;36.0
99153;9;4;Model;0.002261526882648468;-100.0
99153;10;6;Model;0.002254784107208252;-100.0
99153;11;6;Model;0.0021372511982917786;-100.0
99153;12;4;Model;0.002098511904478073;-100.0
99153;13;6;Model;0.002343658357858658;-100.0
99153;14;6;Model;0.002392716705799103;-100.0
99153;15;4;Model;0.002187807112932205;-100.0
99154;1;4;Model;0.002241905778646469;140.0
99154;2;4;Model;0.0023661814630031586;180.0
99154;3;4;Model;0.002611421048641205;200.0
99154;4;4;Model;0.002454228699207306;200.0
99154;5;7;Random;0.0003256760537624359;0.0
99154;6;9;Model;0.002423059195280075;5.0
99154;7;9;Model;0.002370409667491913;27.0
99154;8;9;Model;0.12479377165436745;40.0
99154;9;9;Model;0.002329118549823761;49.0
99154;10;4;Model;0.002026710659265518;-100.0
99154;11;9;Model;0.0021304450929164886;-100.0
99154;12;4;Model;0.0020118653774261475;-100.0
99154;13;9;Model;0.002042274922132492;-100.0
99154;14;2;Random;0.00022368505597114563;-100.0
99154;15;9;Model;0.0021142810583114624;-100.0
99154;16;4;Model;0.0020832233130931854;-100.0
99155;1;4;Model;0.0020177140831947327;140.0
99155;2;4;Model;0.002057291567325592;180.0
99155;3;4;Model;0.0020423568785190582;200.0
99155;4;4;Model;0.0020488500595092773;200.0
99155;5;9;Model;0.002082396298646927;0.0
99155;6;9;Model;0.002426881343126297;18.0
99155;7;9;Model;0.0020544789731502533;32.0
99155;8;4;Random;0.12748804315924644;-100.0
99155;9;9;Model;0.0024356916546821594;-100.0
99155;10;1;Random;0.00022891536355018616;-100.0
99155;11;4;Model;0.0021868236362934113;-100.0
99155;12;3;Random;0.00021049007773399353;-100.0
99155;13;9;Model;0.002166248857975006;-100.0
99155;14;9;Model;0.002131164073944092;-100.0
99155;15;4;Model;0.002005111426115036;-100.0
99156;1;4;Model;0.00219084694981575;140.0
99156;2;4;Model;0.0021310262382030487;180.0
99156;3;4;Model;0.0021360106766223907;200.0
99156;4;3;Random;0.00024428218603134155;0.0
99156;5;9;Random;0.00023838132619857788;14.375
99156;6;4;Model;0.0020691528916358948;180.0
99156;7;9;Model;0.002095703035593033;20.0
99156;8;9;Model;0.002082083374261856;41.0
99156;9;4;Model;0.12962190061807632;-100.0
99156;10;9;Model;0.0030404552817344666;-100.0
99156;11;4;Model;0.002542257308959961;-100.0
99156;12;1;Model;0.002302248030900955;-100.0
99156;13;9;Model;0.0023088306188583374;-100.0
99156;14;9;Model;0.002286195755004883;-100.0
99156;15;4;Model;0.0021800920367240906;-100.0
99157;1;4;Model;0.0025627799332141876;140.0
99157;2;4;Model;0.00250181183218956;180.0
99157;3;4;Model;0.0022237636148929596;200.0
99157;4;4;Model;0.002619374543428421;200.0
99157;5;9;Model;0.002261567860841751;0.0
99157;6;9;Model;0.0022385679185390472;18.0
99157;7;9;Model;0.0022730864584445953;32.0
99157;8;9;Model;0.0022334903478622437;42.0
99157;9;4;Model;0.002169918268918991;-100.0
99157;10;9;Model;0.12317728623747826;-100.0
99157;11;4;Model;0.0024164989590644836;-100.0
99157;12;9;Model;0.001857854425907135;-100.0
99157;13;4;Model;0.0021334365010261536;-100.0
99158;1;4;Model;0.0022265836596488953;140.0
99158;2;1;Random;0.00025591254234313965;0.0
99158;3;4;Model;0.0020927563309669495;176.25
99158;4;6;Random;0.00024134665727615356;0.0
99158;5;4;Model;0.002062767744064331;191.875
99158;6;4;Model;0.002070944756269455;200.0
99158;7;6;Model;0.0021609924733638763;0.0
99158;8;6;Model;0.0020710229873657227;24.5
99158;9;6;Random;0.00024345144629478455;44.5
99158;10;4;Model;0.002489302307367325;-100.0
99158;11;4;Model;0.00229552760720253;-100.0
99158;12;1;Random;0.000270649790763855;-100.0
99158;13;6;Model;0.12853480502963066;-100.0
99158;14;6;Model;0.002628680318593979;-100.0
99158;15;4;Model;0.0021978355944156647;-100.0
99159;1;4;Model;0.0027558133006095886;140.0
99159;2;4;Model;0.002054918557405472;180.0
99159;3;4;Model;0.002082083374261856;200.0
99159;4;4;Model;0.0021041296422481537;200.0
99159;5;9;Model;0.0020893923938274384;0.0
99159;6;9;Model;0.0021256431937217712;18.0
99159;7;9;Model;0.002095915377140045;32.0
99159;8;9;Model;0.0022399500012397766;42.0
99159;9;4;Model;0.0023221559822559357;-100.0
99159;10;9;Model;0.002294134348630905;-100.0
99159;11;4;Model;0.0020928867161273956;-100.0
99159;12;9;Model;0.002089735120534897;-100.0
99159;13;4;Model;0.00225689634680748;-100.0
99160;1;4;Model;0.1280699446797371;140.0
99160;2;4;Model;0.002351030707359314;180.0
99160;3;4;Model;0.0019033215939998627;200.0
99160;4;4;Model;0.0018606297671794891;200.0
99160;5;9;Model;0.0019319020211696625;0.0
99160;6;9;Model;0.0018872730433940887;18.0
99160;7;9;Model;0.0018833838403224945;32.0
99160;8;9;Model;0.002164296805858612;42.0
99160;9;4;Model;0.0020934157073497772;-100.0
99160;10;9;Model;0.0020747818052768707;-100.0
99160;11;4;Model;0.0020893439650535583;-100.0
99160;12;9;Model;0.0020745359361171722;-100.0
99160;13;4;Model;0.0020585842430591583;-100.0
99161;1;4;Model;0.0021082349121570587;140.0
99161;2;8;Random;0.00025283172726631165;0.0
99161;3;4;Model;0.0020908862352371216;173.25
99161;4;4;Model;0.12207930907607079;200.0
99161;5;4;Model;0.0025793425738811493;200.0
99161;6;9;Model;0.002613130956888199;0.0
99161;7;9;Model;0.0024887658655643463;18.0
99161;8;9;Model;0.002501700073480606;34.5
99161;9;4;Model;0.0024088099598884583;-100.0
99161;10;9;Model;0.0023168958723545074;-100.0
99161;11;4;Model;0.002382829785346985;-100.0
99161;12;6;Model;0.0027822181582450867;-100.0
99161;13;7;Model;0.0028593502938747406;-100.0
99161;14;7;Model;0.00299685075879097;-100.0
99161;15;7;Model;0.0022187381982803345;-100.0
99161;16;7;Model;0.0023395679891109467;-100.0
99161;17;7;Model;0.0032296963036060333;-100.0
99161;18;7;Model;0.0022344663739204407;-100.0
99161;19;6;Model;0.002190031111240387;-100.0
99161;20;6;Model;0.12798281386494637;-100.0
99161;21;6;Model;0.0025929585099220276;-100.0
99161;22;6;Model;0.0021021701395511627;-100.0
99161;23;6;Model;0.0020487159490585327;-100.0
99161;24;6;Model;0.0019690096378326416;-100.0
99161;25;6;Model;0.0018081404268741608;-100.0
99161;26;6;Model;0.0018206574022769928;-100.0
99161;27;6;Model;0.0018143914639949799;-100.0
99161;28;6;Model;0.0018025487661361694;-100.0
99161;29;8;Random;0.0002667456865310669;-100.0
99161;30;6;Model;0.002000045031309128;-100.0
99161;31;6;Model;0.0018521398305892944;-100.0
99161;32;6;Model;0.0018635205924510956;-100.0
99161;33;6;Model;0.0018544681370258331;-100.0
99161;34;6;Model;0.0017914995551109314;-100.0
99161;35;6;Model;0.0017785467207431793;-100.0
99161;36;4;Model;0.12070778757333755;-100.0
99162;1;4;Model;0.0023065470159053802;140.0
99162;2;0;Random;0.00025817379355430603;0.0
99162;3;4;Model;0.0018720924854278564;176.25
99162;4;4;Model;0.0018924735486507416;200.0
99162;5;4;Model;0.0019766241312026978;200.0
99162;6;9;Model;0.0019917115569114685;0.0
99162;7;9;Model;0.0018869675695896149;18.0
99162;8;9;Model;0.002061411738395691;32.0
99162;9;9;Model;0.0020684413611888885;44.5
99162;10;4;Model;0.002056501805782318;-100.0
99162;11;9;Model;0.002001579850912094;-100.0
99162;12;9;Model;0.0020333603024482727;-100.0
99162;13;4;Model;0.0019811615347862244;-100.0
99162;14;9;Model;0.001984931528568268;-100.0
99162;15;4;Model;0.0019374936819076538;-100.0
99163;1;4;Model;0.1188955083489418;140.0
99163;2;4;Model;0.002374589443206787;180.0
99163;3;4;Model;0.001989562064409256;200.0
99163;4;4;Model;0.0019027329981327057;200.0
99163;5;2;Random;0.0003365613520145416;0.0
99163;6;9;Model;0.002042315900325775;0.0
99163;7;9;Model;0.001915808767080307;24.0
99163;8;1;Random;0.00025319308042526245;22.5
99163;9;9;Model;0.0018515996634960175;49.0
99163;10;4;Model;0.0018230453133583069;-100.0
99163;11;9;Model;0.002101905643939972;-100.0
99163;12;9;Model;0.0020564422011375427;-100.0
99163;13;4;Model;0.0020171739161014557;-100.0
99163;14;9;Model;0.0020494386553764343;-100.0
99163;15;9;Model;0.0022004954516887665;-100.0
99163;16;4;Model;0.0020417943596839905;-100.0
99164;1;4;Model;0.12315399572253227;140.0
99164;2;4;Model;0.002717643976211548;180.0
99164;3;4;Model;0.002391129732131958;200.0
99164;4;4;Model;0.0022921450436115265;200.0
99164;5;9;Model;0.0022964365780353546;0.0
99164;6;0;Random;0.00036663562059402466;-5.0
99164;7;9;Model;0.002291955053806305;14.5
99164;8;9;Model;0.00228741392493248;40.0
99164;9;9;Model;0.0022727958858013153;50.5
99164;10;2;Random;0.00035797059535980225;-31.0
99164;11;6;Random;0.0003898032009601593;-41.0
99164;12;3;Random;0.0003437213599681854;11.0
99164;13;6;Model;0.0024517327547073364;-20.5
99164;14;7;Model;0.0021208375692367554;42.5
99164;15;7;Model;0.0021635256707668304;95.5
99164;16;6;Model;0.00209905207157135;7.5
99164;17;6;Model;0.13041946291923523;58.0
99164;18;6;Model;0.002569589763879776;91.5
99164;19;6;Model;0.0021628551185131073;110.0
99164;20;6;Model;0.0021436065435409546;117.5
99164;21;6;Model;0.002088252454996109;108.5
99164;22;6;Model;0.0021711885929107666;100.0
99164;23;6;Model;0.002089116722345352;84.5
99164;24;4;Model;0.00205109640955925;-100.0
99164;25;6;Model;0.0020259395241737366;-100.0
99164;26;4;Model;0.0020344406366348267;-100.0
99164;27;6;Model;0.002017345279455185;-100.0
99164;28;4;Model;0.002031199634075165;-100.0
99165;1;4;Model;0.0025692209601402283;140.0
99165;2;4;Model;0.0026596225798130035;180.0
99165;3;4;Model;0.0025794319808483124;200.0
99165;4;4;Model;0.002552144229412079;200.0
99165;5;4;Random;0.1316041797399521;-100.0
99165;6;9;Model;0.002529457211494446;-100.0
99165;7;7;Model;0.002053145319223404;-100.0
99165;8;7;Model;0.002010311931371689;-100.0
99165;9;2;Random;0.00029915571212768555;-100.0
99165;10;6;Model;0.0022037960588932037;-100.0
99165;11;8;Random;0.00024142488837242126;-100.0
99165;12;6;Model;0.0022247955203056335;-100.0
99165;13;6;Model;0.0025671720504760742;-100.0
99165;14;6;Model;0.002037864178419113;-100.0
99165;15;6;Model;0.001956019550561905;-100.0
99165;16;6;Model;0.0021612048149108887;-100.0
99165;17;8;Random;0.0002333223819732666;-100.0
99165;18;4;Model;0.002222765237092972;-100.0
99165;19;6;Model;0.002405766397714615;-100.0
99165;20;6;Model;0.0025872737169265747;-100.0
99165;21;4;Model;0.12841758131980896;-100.0
99166;1;4;Model;0.0025400668382644653;140.0
99166;2;4;Model;0.0023334361612796783;180.0
99166;3;4;Model;0.0025269128382205963;200.0
99166;4;4;Model;0.002737324684858322;200.0
99166;5;9;Model;0.002559252083301544;0.0
99166;6;9;Model;0.0025557465851306915;18.0
99166;7;9;Model;0.002538073807954788;32.0
99166;8;9;Model;0.0025830045342445374;42.0
99166;9;4;Model;0.0023194923996925354;-100.0
99166;10;9;Model;0.0022895261645317078;-100.0
99166;11;4;Model;0.002217121422290802;-100.0
99166;12;9;Model;0.002269566059112549;-100.0
99166;13;4;Model;0.0022260062396526337;-100.0
99167;1;4;Model;0.002272132784128189;140.0
99167;2;4;Model;0.0021999478340148926;180.0
99167;3;4;Model;0.12411630898714066;200.0
99167;4;4;Model;0.0029933787882328033;200.0
99167;5;9;Model;0.0023094937205314636;0.0
99167;6;9;Model;0.002169966697692871;18.0
99167;7;9;Model;0.002197347581386566;32.0
99167;8;9;Random;0.0002654753625392914;42.0
99167;9;4;Model;0.0021379850804805756;-100.0
99167;10;9;Model;0.00226481631398201;-100.0
99167;11;4;Model;0.0021693259477615356;-100.0
99167;12;9;Model;0.002226985991001129;-100.0
99167;13;4;Model;0.0021485239267349243;-100.0
99168;1;4;Model;0.0021218955516815186;140.0
99168;2;4;Model;0.0021530836820602417;180.0
99168;3;4;Model;0.0020999759435653687;200.0
99168;4;4;Model;0.002115003764629364;200.0
99168;5;9;Model;0.002098478376865387;0.0
99168;6;9;Model;0.13409946113824844;18.0
99168;7;9;Model;0.0026950836181640625;32.0
99168;8;9;Model;0.002158891409635544;42.0
99168;9;4;Model;0.002051025629043579;-100.0
99168;10;9;Model;0.0022294633090496063;-100.0
99168;11;5;Random;0.00026157498359680176;-170.0
99168;12;4;Model;0.002109859138727188;-100.0
99168;13;4;Model;0.0020958445966243744;-100.0
99168;14;9;Model;0.0020864829421043396;-100.0
99168;15;9;Model;0.0020278021693229675;-100.0
99168;16;4;Model;0.0019847415387630463;-100.0
99169;1;4;Model;0.002133689820766449;140.0
99169;2;4;Model;0.002066526561975479;180.0
99169;3;4;Model;0.0020841658115386963;200.0
99169;4;4;Model;0.0022478774189949036;200.0
99169;5;9;Model;0.0020768269896507263;0.0
99169;6;9;Model;0.12402869015932083;18.0
99169;7;9;Model;0.0024770796298980713;32.0
99169;8;5;Random;0.0002591572701931;-197.5
99169;9;4;Model;0.002239193767309189;138.0
99169;10;9;Model;0.0020596347749233246;52.5
99169;11;4;Model;0.002046637237071991;-100.0
99169;12;9;Model;0.0020239539444446564;-100.0
99169;13;4;Model;0.002023804932832718;-100.0
99169;14;9;Model;0.0020299218595027924;-100.0
99169;15;9;Model;0.002095423638820648;-100.0
99169;16;9;Model;0.0020265504717826843;-100.0
99169;17;9;Random;0.00021924450993537903;-100.0
99169;18;4;Model;0.0020428746938705444;-100.0
99170;1;4;Model;0.0020582452416419983;140.0
99170;2;4;Model;0.002051170915365219;180.0
99170;3;4;Model;0.0020762644708156586;200.0
99170;4;4;Model;0.13010497391223907;200.0
99170;5;9;Model;0.0026141703128814697;0.0
99170;6;9;Model;0.0021543875336647034;18.0
99170;7;9;Model;0.002192556858062744;32.0
99170;8;9;Model;0.0026936233043670654;42.0
99170;9;4;Model;0.002326700836420059;-100.0
99170;10;1;Random;0.00022413209080696106;-100.0
99170;11;1;Random;0.00022521242499351501;-100.0
99170;12;4;Model;0.002080511301755905;-100.0
99170;13;9;Model;0.0020531117916107178;-100.0
99170;14;4;Random;0.00021307170391082764;-100.0
99171;1;4;Model;0.0021760761737823486;140.0
99171;2;0;Random;0.00024518370628356934;0.0
99171;3;4;Model;0.002263035625219345;176.25
99171;4;3;Random;0.00026207417249679565;0.0
99171;5;3;Random;0.0002454817295074463;12.75
99171;6;4;Model;0.12329520285129547;185.0
99171;7;4;Model;0.0023898333311080933;196.5
99171;8;9;Model;0.0020769499242305756;3.5
99171;9;9;Model;0.001972731202840805;30.0
99171;10;9;Model;0.0019594915211200714;50.0
99171;11;4;Model;0.0019277296960353851;-100.0
99171;12;9;Model;0.0018939189612865448;-100.0
99171;13;9;Model;0.0019453465938568115;-100.0
99171;14;2;Random;0.00023660436272621155;-100.0
99171;15;4;Model;0.00193805992603302;-100.0
99171;16;9;Model;0.0019215978682041168;-100.0
99171;17;7;Random;0.00020595639944076538;-100.0
99171;18;9;Model;0.001925632357597351;-100.0
99171;19;4;Model;0.0019211247563362122;-100.0
99172;1;4;Model;0.0021252036094665527;140.0
99172;2;4;Model;0.0019893087446689606;180.0
99172;3;8;Random;0.1226368099451065;0.0
99172;4;4;Model;0.002777058631181717;191.875
99172;5;4;Model;0.002300400286912918;200.0
99172;6;9;Model;0.002302810549736023;0.0
99172;7;9;Model;0.0021813437342643738;21.5
99172;8;9;Model;0.0023976117372512817;38.0
99172;9;4;Model;0.0023647136986255646;-100.0
99172;10;9;Model;0.0024804584681987762;-100.0
99172;11;4;Model;0.0026340968906879425;-100.0
99172;12;6;Model;0.00254233181476593;-100.0
99172;13;7;Model;0.002245113253593445;-100.0
99172;14;7;Model;0.002315536141395569;-100.0
99172;15;7;Model;0.0022956468164920807;-100.0
99172;16;7;Model;0.0022612735629081726;-100.0
99172;17;7;Model;0.002261929214000702;-100.0
99172;18;7;Model;0.002151835709810257;-100.0
99172;19;6;Model;0.13262107968330383;-100.0
99172;20;6;Model;0.002452649176120758;-100.0
99172;21;6;Model;0.0019396133720874786;-100.0
99172;22;6;Model;0.001849547028541565;-100.0
99172;23;4;Random;0.00023275241255760193;-100.0
99173;1;2;Random;0.00024347752332687378;0.0
99173;2;4;Model;0.0019454173743724823;137.375
99173;3;4;Model;0.0021753236651420593;180.0
99173;4;4;Model;0.002088591456413269;200.0
99173;5;4;Model;0.0020647048950195312;200.0
99173;6;4;Model;0.0020385757088661194;-100.0
99173;7;9;Random;0.00024692341685295105;-100.0
99173;8;7;Model;0.0022233687341213226;-100.0
99173;9;7;Model;0.0021568723022937775;-100.0
99173;10;6;Model;0.0020619332790374756;-100.0
99173;11;6;Model;0.002121422439813614;-100.0
99173;12;6;Model;0.12548305839300156;-100.0
99173;13;6;Model;0.0027035661041736603;-100.0
99173;14;6;Model;0.0020882636308670044;-100.0
99173;15;4;Model;0.002161014825105667;-100.0
99173;16;9;Random;0.00022859498858451843;-100.0
99173;17;6;Model;0.002136003226041794;-100.0
99173;18;6;Model;0.0020186565816402435;-100.0
99173;19;6;Model;0.0019831210374832153;-100.0
99173;20;4;Model;0.002067435532808304;-100.0
99174;1;4;Model;0.002310626208782196;140.0
99174;2;5;Random;0.0002727434039115906;-160.0
99174;3;4;Model;0.002506900578737259;126.0
99174;4;8;Random;0.0002627149224281311;7.875
99174;5;4;Model;0.002160642296075821;166.5
99174;6;4;Model;0.0021125972270965576;200.0
99174;7;4;Model;0.002109285444021225;200.0
99174;8;6;Model;0.1252632811665535;0.0
99174;9;6;Model;0.002558089792728424;18.0
99174;10;4;Model;0.002322334796190262;-100.0
99174;11;6;Model;0.0022459961473941803;-100.0
99174;12;6;Model;0.0021513737738132477;-100.0
99174;13;4;Model;0.0021676942706108093;-100.0
99174;14;6;Model;0.0022337250411510468;-100.0
99174;15;4;Model;0.002064276486635208;-100.0
99175;1;4;Model;0.002089511603116989;140.0
99175;2;4;Model;0.002090752124786377;180.0
99175;3;4;Model;0.002167314291000366;200.0
99175;4;4;Model;0.0020702816545963287;200.0
99175;5;9;Model;0.002056371420621872;0.0
99175;6;9;Model;0.002083614468574524;18.0
99175;7;9;Model;0.0024021342396736145;32.0
99175;8;9;Model;0.002071663737297058;42.0
99175;9;9;Random;0.12643228098750114;48.0
99175;10;4;Model;0.0026855990290641785;-100.0
99175;11;4;Model;0.0024068355560302734;-100.0
99175;12;9;Model;0.0023990795016288757;-100.0
99175;13;4;Model;0.0028243251144886017;-100.0
99176;1;4;Model;0.0025273598730564117;140.0
99176;2;4;Model;0.002485658973455429;180.0
99176;3;4;Model;0.002471707761287689;200.0
99176;4;4;Model;0.0024005696177482605;200.0
99176;5;9;Model;0.002300076186656952;0.0
99176;6;9;Model;0.0028902068734169006;18.0
99176;7;9;Model;0.002295196056365967;32.0
99176;8;9;Model;0.002280518412590027;42.0
99176;9;4;Model;0.002192344516515732;-100.0
99176;10;9;Model;0.002108883112668991;-100.0
99176;11;4;Model;0.002503432333469391;-100.0
99176;12;9;Model;0.12498879805207253;-100.0
99176;13;4;Model;0.002406895160675049;-100.0
99177;1;4;Model;0.002268567681312561;140.0
99177;2;4;Model;0.0022060349583625793;180.0
99177;3;4;Model;0.002158544957637787;200.0
99177;4;4;Model;0.0021352842450141907;200.0
99177;5;9;Model;0.0021306537091732025;0.0
99177;6;9;Model;0.0021208450198173523;18.0
99177;7;9;Model;0.00252649188041687;32.0
99177;8;9;Model;0.002188894897699356;42.0
99177;9;4;Model;0.0020560435950756073;-100.0
99177;10;9;Model;0.0020450428128242493;-100.0
99177;11;4;Model;0.0020439699292182922;-100.0
99177;12;9;Model;0.002098850905895233;-100.0
99177;13;4;Model;0.0020796731114387512;-100.0
99178;1;4;Model;0.002170894294977188;140.0
99178;2;4;Model;0.11973878741264343;180.0
99178;3;4;Model;0.0025769807398319244;200.0
99178;4;4;Model;0.0021814443171024323;200.0
99178;5;9;Model;0.00209711492061615;0.0
99178;6;9;Model;0.0020645931363105774;18.0
99178;7;9;Model;0.002025466412305832;32.0
99178;8;9;Model;0.0020689666271209717;42.0
99178;9;4;Model;0.0020088329911231995;-100.0
99178;10;9;Model;0.001966852694749832;-100.0
99178;11;4;Model;0.0020724833011627197;-100.0
99178;12;9;Model;0.002106253057718277;-100.0
99178;13;4;Model;0.002094566822052002;-100.0
99179;1;4;Model;0.002132747322320938;140.0
99179;2;4;Model;0.0021566078066825867;180.0
99179;3;4;Model;0.0021009445190429688;200.0
99179;4;4;Model;0.0021273232996463776;200.0
99179;5;9;Model;0.12056766450405121;0.0
99179;6;9;Model;0.0024758130311965942;18.0
99179;7;9;Model;0.001983296126127243;32.0
99179;8;9;Model;0.002121921628713608;42.0
99179;9;4;Model;0.0020581521093845367;-100.0
99179;10;9;Model;0.00218876451253891;-100.0
99179;11;4;Model;0.0021025724709033966;-100.0
99179;12;9;Model;0.0021176785230636597;-100.0
99179;13;4;Model;0.002099115401506424;-100.0
99180;1;4;Model;0.0020742304623126984;140.0
99180;2;4;Model;0.002091452479362488;180.0
99180;3;4;Model;0.002059284597635269;200.0
99180;4;4;Model;0.0020837970077991486;200.0
99180;5;9;Model;0.0020663365721702576;0.0
99180;6;9;Model;0.0020700693130493164;18.0
99180;7;9;Model;0.0020726248621940613;32.0
99180;8;9;Model;0.12971635535359383;42.0
99180;9;4;Model;0.0027078911662101746;-100.0
99180;10;9;Model;0.0021600425243377686;-100.0
